"transaction_id","items"
"538890","10002,17013D,20724,20971,20972,21069,21071,21212,21213,21494,21791,21871,21871,21877,21975,21976,21977,22029,22037,22153,22355,22411,22417,22529,22530,22531,22532,22533,22534,22535,22536,22537,22568,22569,22570,22620,22661,22708,22717,22718,22753,22754,22755,22815,22834,22952,82482,84347,84879,84991,84992,85048,85099B,85175"
"538892","22465"
"538894","20727,21257,21258,21259,22141,22142,22144,22147,22149,22158,22299,22326,22328,22382,22384,22423,22464,22465,22553,22568,22629,22630,22837,22909,71053"
"538895","22486,22610,22647,35961,82613B,82613D,84660A,84660B,84660C,84826,84827,85180A,85180B,85184C,90210D"
"538896","10125,20704,20705,20914,21314,21879,21880,21882,21883,21884,22074,22077,22782,22783,84625A,84625C,84823"
"538899","22178,22782,22834,84030E,84823"
"538900","21463,21464,21519,21745,21755,21791,21832,21871,21889,22028,22107,22109,22192,22193,22468,22624,22626,22654,82582"
"538901","20724,21485,21931,22195,22196,22509,22639,22831,84029E,84378,84406B"
"538902","10135,16237,21879,21883,21985,22219,22585,22779,22813,79321,84879,85180A"
"538903","21056,21115,21386,21906,22030,22082,22169,22360,22423,22456,22457,22460,22699,22739,22760,22791,22798,22800,22801,84879,84946,84947,84949,84970L,84970S,84978"
"538905","21051,21066,21609,21613,22300,22301,22453,22454,22456,22741,22834,22910,22988,84378,84946"
"538907","21843,22113,22179,22423,22835"
"538908","21110,21843,22195,22196,22222,22223,22236,22417,22961,22964,22966,84375"
"538909","15060B,20750,21527,22507,48185"
"538910","20728,21232,21931,22061,22383,22776,22794,22801,85123A"
"538917","18097C,20658,21164,21165,21166,21171,21174,21333,21524,21730,21733,21773,21774,21868,21910,21911,21955,22082,22113,22151,22171,22173,22178,22265,22269,22294,22295,22296,22297,22465,22469,22470,22558,22575,22585,22588,22624,22766,22776,22794,22795,22804,22834,22854,22862,22863,22988,48188,48194,72760B,82482,82494L,82552,82582,84978,85038,85040B,85064,85150,90129A,90129B,90129C,90146,90161B,90161C,90161D,90185A,90185D,90200A,90200B,90200C,90200D,90200E"
"538935","21169,21231,21232,21527,21533,21535,22059,22063,22189,22191,22637,22649"
"538942","21485,21592,22111,22112,22591,22835,22837,22968,82001S,84763,85123A,85169A"
"538943","21192,22178,84347,84945"
"538944","20685,21733,22636,22834,22904,22905,72351A,72351B,85039A,85039B"
"538945","21166,21181,21231,21485,22111,22112,22147,22149,22197,22273,22423,22469,22634,22666,22722,22749,22961,22969,22988,85099B,85150,85152"
"538951","20677,20719,20723,20724,20726,20727,20728,21100,21243,21466,21471,21472,21557,21577,21588,21733,21754,21755,21929,22326,22327,22328,22348,22348,22356,22377,22382,22383,22384,22384,22423,22428,22470,22505,22629,22629,22630,22631,22659,22697,22699,22795,22896,85084,85123A"
"538967","21485,22112,82583,84832,84946,84949,85152,85199S"
"538968","20725,20727,21213,21231,21232,21495,21504,21508,21715,22029,22045,22382,22472,22474,22475,22551,22630,22649,22662,22708"
"538991","10125,20668,20728,21200,21206,21212,21484,21703,21873,21876,21879,21883,21888,21914,22074,22077,22083,22086,22170,22197,22257,22258,22259,22264,22310,22343,22344,22345,22346,22411,22493,22585,22610,22665,22722,22752,22813,22906,22910,22952,22968,70006,70007,82484,85123A"
"538992","20983,21484,21485,22086,22111,22112,22113,22113,22141,22144,22578,22601,22603,22653,22654,22665,22834,22835,22837,22844,22911,22960,51008,84879,84969,84997A,84997B,84997C,84997D"
"538993","21143,21820,35471D,35610A,35817P,35833P"
"538994","22111,22112,22692,22835,22837,48138,48184,48187,84029G"
"538995","20754,21355,21358,21668,21669,21670,21671,21672,21673,21754,21933,22083,22120,22197,22198,22326,22435,22454,22457,22470,22508,48184,48187,79321,82482,82551,82552,84879,84970L,85123A"
"538996","21524,21527,21754,22423,22689"
"538998","20719,22328,22423,22454,22546,22558,22585,22617,22659,48184,84347,84692,84952B,84952C,85178"
"538999","21012,21656,21743,21744,21843,22050,22051,22082,22086,22423,22655,22656,22770,22788,22798,22800,22910,82484,82494L,85141"
"539000","21054,21055,21056,21452,21890,22622,22623"
"539001","79321"
"539002","21257,21259,21361,21527,21801,21802,21803,21906,21931,22111,22113,22193,22423,22624,22665,22677,22679,22683,22834,22837,22839,22890,22898,35599B,71053,71477,79321,82484,85048"
"539004","20979,20983,21165,21166,21870,22457,22720,22722,85150"
"539005","22834"
"539006","20830,21463,82599,84279P"
"539007","21040,21329,21544,21754,22080,22092,22111,22494,22553,22557,22558,22606,22652,22720,22834,22900,85123A"
"539008","20749,20750,21716,21717,22021,22127,22128,85206A"
"539009","21463,21464,21470,21534,21658,22032,22033,22173,22222,22358,22423,22425,22429,22624,22625,22627,22776,22801,79067,79329,82494L,82583,82600,84751B,84849D,84949,85146,90035A,90042A,90060B,90060D,90133,90136,90178A,90179A"
"539010","20685,20713,20723,20726,20973,20974,20975,21166,21175,21231,21481,21733,21874,21930,22042,22059,22065,22068,22113,22175,22176,22198,22356,22382,22383,22385,22469,22646,22650,22662,22804,22816,22834,37446,46000M,47599A,47599B,82483,82494L,84507B,84507C,84508A,85099C,85123A,85152"
"539011","20717,22079,35957,62096A"
"539012","21670,21671,21672,21673,22771,22772,22773,22774"
"539013","22503"
"539014","20668,20750,20914,21181,21385,21479,21803,21807,21808,21818,21870,21874,22113,22155,22157,22219,22336,22338,22492,22591,22644,22650,22693,85211,M"
"539015","20685,21034,21385,21623,21742,22156,22162,22178,22366,22469,22470,22694,48116,48194,84947,84949"
"539016","20704,20705,21212,21880,21914,21915,22109,22403,22568,22569,22570,22655,22726,22728,22729"
"539017","22722"
"539018","20754,20886,20914,21080,21218,21495,21527,21531,21535,21876,22348,22667,37370,72741,84849D,85150"
"539019","17107D,20751,20751,20751,20980,20984,21232,21259,21326,21430,21448,21609,21613,22095,22130,22149,22149,22150,22150,22178,22469,22470,22508,22624,22693,22694,22696,22960,22969,46000P,47504H,72351A,72351B,82494L,84279P,84509A,84520B,84536A,84620,84836,84910A,85123A,85214"
"539030","18098C,21484,21485,21733,22178,22297,22457,22469,22470,22798,22801,22837,35961,84836,84946,84947,84949,85123A"
"539032","15060B,20718,22222,22355,84509A"
"539033","20749"
"539034","20725,20727,21156,21257,21258,21259,21484,22086,22112,22326,22384,22444,22634,22745,22745,22746,22748,22910,22968,47591D,84032B,85123A"
"539036","10135,16011,16012,16225,20704,21110,21112,21829,21883,22423,22609,22610,22960,70007,79321,85170D,85174"
"539038","16156S,22050,22108,22111,22150,22196,22470,22568,22570,22666,22851,22961,82613B,82613C,82613D,84818,84823,84826,84991,85212"
"539039","17012C,17012E,17021,20725,20726,21014,21179,21194,21201,21206,21481,21485,21792,21802,21803,21809,21811,21822,21823,21824,21908,21981,21982,21984,22111,22219,22291,22382,22383,22469,22585,22629,22630,22631,22634,22635,22662,22720,22721,22736,22753,22754,22755,22797,22899,22910,22922,22923,22924,22948,47591B,79067,79302M,79321,82551,82599,84754,84879,84929,85183A,85199S"
"539040","21524,21706,21707,21709,22079,22080,22470,22487,48138,72800D,72807C,82482,82494L,85066"
"539041","17003,17012A,17012B,17012C,17012E,17012E,17012F,17014A,17084R,18098C,20725,21165,21166,21175,21181,21640,21832,21892,22311,22419,22422,22437,37446,82599,82600,85152"
"539042","20713,20971,21137,21931,22311,22421,22969,84212,84535B,85099B,85099C"
"539043","20725,20726,20728,21733,21935,22111,22382,22383,22384,22419,22420,22421,22662,22834,22837,84029E,84029G"
"539044","20685,20717,20751,20752,20754,21212,21221,21481,21485,21731,21843,21977,22111,22112,22113,22191,22197,22254,22255,22383,22469,22470,22507,22558,22624,22629,22630,22644,22645,22646,22655,22656,22659,22662,22720,22721,22722,22759,22835,22837,22851,22868,22869,22870,22870,22871,22872,22873,22874,22875,22876,22877,22878,22890,22890,22910,22912,22913,22914,22955,22956,22961,48188,77101A,84030E,84032A,84836"
"539045","21080,21086,21094"
"539046","21034,21191,21192,21212,21326,21484,22086,22431,22727,22791,22941,84946,84947,85049A,85061W"
"539047","21704,21868,21888,22285,22302,22619,22909,22952"
"539048","16225"
"539049","20713,20719,20724,20725,21485,21623,22111,22112,22113,22178,22355,22383,22386,22411,22507,22666,22835,22840,82552,84836,85099B,85099C,85099F"
"539050","20751,20961,20966,20967,20972,20983,21012,21026,21027,21030,21034,21069,21161,21294,21326,21328,21576,21578,21900,21901,21980,21981,21982,21985,21986,22076,22078,22079,22082,22093,22094,22151,22174,22374,22375,22399,22402,22403,22413,22435,22469,22480,22482,22604,22631,22638,22696,22720,22739,22749,22759,22785,22801,22909,22910,22940,22945,47594A,47594B,84378,84744,84826,84836,84947,85049E,85049H,85116"
"539051","22720"
"539052","22831"
"539053","18098C,20657,20664,21034,21042,21111,21125,21196,21199,21217,21357,21358,21479,21528,22093,22095,22098,22109,22151,22350,22350,22469,22470,22472,22474,22629,22694,22786,22837,22837,22939,22941,22942,22988,35004C,35653,47567B,48138,48187,70006,70007,79321,79321,85024C,85038,85038,85038,85130D,85231B"
"539056","M"
"539064","22061,22218,22423,37449,47590A,47590B"
"539070","21080,21086,21094,21094"
"539074","22169,22197,22617,22624,22654,22689,22729,22894,22897,72802B"
"539075","20685,21080,21086,21086,21154,21210,21212,21908,21917,21934,21967,21981,22024,22030,22065,22107,22109,22315,22329,22348,22371,22456,22549,22565,22627,22644,22720,22781,22840,22895,22897,22900,22970,37448,47559B,47559B,47580,84029G"
"539076","21259,22169,48138,82482,84884A"
"539077","21363,22360,84949"
"539078","20982,20983,21527,22047,22147,22469,22855,22910,70006"
"539079","15036,21181,21733,22111,22112,22113,22802,22835,22837,85123A"
"539080","21195,21876,22655,22722,22937,22973,90209C"
"539081","22895"
"539082","21527,21844,22802,22930,22931,22933,22934,22935,22937,47566,84029G,84992"
"539083","22720,22961"
"539084","20972,21175,21181,21870,22111,22113,22561,22568,22569,84836,85150"
"539085","22294,22295,84879"
"539086","17003,20750,21586,21928,22086,22460,22726,22727,79000,84755,84945,85099B"
"539087","21929,22378,22379,22380,22381,22706,22837,22960,79321,84050,85099B,85099F"
"539088","15056BL,20725,20726,20728,21210,22086,22328,22352,22383,22502,22621,22629,22630,22665,22693,22768,22837,22847,22848,48111,48116,48138,84692,85123A"
"539089","20828,20972,21931,22149,22273,22303,22319,22457,22730,22858,84997A,85123A"
"539091","21314,21484,21741,22111,22837"
"539092","22423,22423,35001G,35001W,84946,84947"
"539093","22114,46000M"
"539094","20972,21484,21485,22569,22835,22840,85099B"
"539095","18097C,18098C,20725,20728,21985,22144,22435,22585,22930,22931,22937,22968,85049C,85049E,85180A"
"539096","84949"
"539098","21631,21733,21879,22060,22061,22062,22377,22473,22694,22700,22702,22766,22851,22907,70006,82494L,84660B,84660C,90057"
"539099","20685,20914,21069,21071,21154,21498,21523,21527,21733,21843,22030,22040,22073,22111,22112,22113,22131,22558,22652,22819,22837,22892,22895,22897,22986,47559B,47580,48184,79000"
"539101","21166,21181,21731,22174,22466,22693,22779,22780,79321,85150,85152"
"539102","21181,21181,22174,85150,85152"
"539103","20685,21181,21348,21498,21754,21755,21871,22077,22192,22413,22585,22775,22805,72807A,72807B,72807C,84879,85123A"
"539105","21621,22086,22188,22189,22617,22910,47503A,85123A"
"539106","20685,21523,22302,22624,22625,22722,22723,22834,22962,22963,22966,79000"
"539107","21915,22960,22971"
"539108","79321"
"539109","20733,85123A"
"539111","20956,22786,22796,22834,70006,84347,84877B,84877D"
"539112","15060B,21166,21408,21643,21721,22112,22179,22502,22666,22795,37449,47559B,82484,82486,82494L,82551,84356,84823,84879"
"539113","22662"
"539118","20973,20974,20975,21495,21830,21918,22049,22553,22554,22555,22745,22746,22747,22748,22970,22971,46000S,82484,82578,82580,82581,84077"
"539142","21122,21257,21259,21484,22960,22961,84692,84991"
"539143","22721,22722,22723"
"539144","35004C,82001S,84078A"
"539160","21558,22355,22378,22505,22610,22659,22779,22780,22900,84819,84926F"
"539181","20657,20658,20685,20725,21107,21110,21121,21154,21155,21584,21707,21980,21985,21985,22136,22262,22278,22348,22374,22375,22377,22667,22725,22727,22728,47471,47567B,48116,51020B,85049C,85049D"
"539185","18007,20665,20726,20772,20910,20973,20975,21034,21393,21399,21400,21401,21439,21448,21484,21586,22091,22276,22277,22278,22382,22472,22474,22493,22614,22617,22652,22720,22722,22746,22748,22834,22960,35911A,82483,84030E,84536A,84898F,85031C"
"539196","17107D,20781,20782,20801,21135,21181,21833,21908,22112,22473,22622,22802,22835,35651,72741,72802A,72802B,72802C,72807A,72807B,72807C,79000,79030D,82482,84012,84029G,84031A,84813,84879,84917,84945,85027L,85034C,85123A,85184C"
"539201","21231,21232,22055,22059,22063,22649,22900,22902,37446,37448,37450,47567B,47591D"
"539211","20971,20972,21165,21169,21174,21175,21181,21213,21231,21232,21903,21977,22065,22151,22178,22551,22553,22555,22556,22557,22588,22789,22811,72349B,72351A,72351B,82599,82600,84991,85152"
"539212","21524,22170,22171,22178,22283,22423,22499,22645,22646,22767,35004C,82482,84843,84880,85123A,85150"
"539213","16011,16012,20716,20719,20723,20724,22355,22356,22501,22502,22530,22661,22922,47559B"
"539214","21494,22107,22109,22153,22154,22158,22178,22197,22904,22925,22926,84032B,85062"
"539215","20749,21030,21031,21135,21381,21479,21578,21584,21623,22030,22077,22082,22096,22376,22423,22472,22570,22582,22583,22585,22653,22727,22738,22756,22758,22759,22813,22816,22838,22909,84613A,84870B,84870C,85032D,85035A,85035C,85136A"
"539216","90145,90194"
"539217","20713,21033,21843,21928,22173,22385,22386,22507,22558,22567,22629,22630,22659,22663,22674,22697,22699,22766,22784,48138,82482,82494L,85099B,85099F"
"539218","20761"
"539219","22810,22834,70006,85038"
"539220","11001,21481,21484,21832,22300,22301,22551,22553,22636,22840,22842,22844,22852,22971,22972,22975,22988,85227,90010B,90012B,90062,90129F"
"539222","10133,20726,20728,20762,20763,20764,20981,20982,21930,21931,22167,22179,22382,22384,22386,22468"
"539223","90210A,90210D"
"539225","20972,21043,21054,21055,21136,21164,21166,21175,21355,21356,21358,21508,21625,21651,21689,21693,21694,21733,21756,21891,21892,21914,21915,21929,21930,22026,22083,22149,22181,22215,22271,22272,22273,22274,22341,22342,22355,22423,22456,22457,22497,22549,22556,22565,22566,22570,22776,22817,22960,22961,22969,22983,82578,82580,84792,84879,84970L,84970S,84978,85123A,85152"
"539226","21791,22617,22634,22636,22988,84945"
"539240","10133,20801,21065,21619,21620,21773,21774,21879,22074,22222,22342,22377,22378,22389,22395,22473,22486,22700,22702,22834,37327,37342,47503A,47504K,70006,84813,84817,84818,84819,84820,84821,84823,84915,84916,84917,85035B,85035C,85036B,85036C,85169A,85169C,85169D,85180A,85180B"
"539242","21080,21086,21094,21191,21192,21208,22734,22738,22816"
"539243","20751,20752,20854,20856,20857,21181,21485,22113,22283,22413,22470,22624,22781,22834,47559B,82482,82494L,82583,84029G,84509A,84510A,84750B,84968C,84968F,85039A,85040A,85040B,85123A"
"539245","22150,22417,22473,22575,22616,22620,22651,22652,22693,22720,22728,22745,22746,22747,22748,22759,22781,22785,22795,22811,22900,22909,22930,22937,22938,22951,22951,22952,22966,90133"
"539246","20685,20757,20780,20886,21361,21425,21471,21647,21657,21846,21934,22196,22316,22357,22379,84509A,84510A,85053,85114C"
"539247","15056N,20719,20726,20750,20802,20829,21231,21774,22788,22834,22909,22910,40001,79321,82486,85035B"
"539248","20867,21746,21791,21914,22492,22530,22534"
"539249","20685,20711,20713,20749,21930,22111,22112,22310,22467,22663,22781,22956,48138,85099B,85099C"
"539250","10135,20704,20705,20802,20803,21109,21110,21111,21112,21615,21616,21617,21618,21619,21620,21773,21774,22108,22190,22222,22223,22258,22259,22263,22264,22390,22391,22393,22394,22511,22512,22640,22641,22643,22782,22783,37342,84813,84817,84818,84819,84820,84823,85034B,85034C,85035B,85035C,85036B,85036C,85054,85059,85173,85174,85184C"
"539252","10133,10135,21632,21873,21876,22190,22396,22403,22610,22647,35646,35648,84012,84951B,85169B,85170B,85170D,85173,85174"
"539254","21791,22398,22435,22555,22557,22616,84946"
"539255","20914,21068,21071,21719,21722,21725,21832,22024,22028,22035,22132,22420,22422,22609,22625,22626,22629,22636,85099B,85099F"
"539256","20685,21506,21509,21518,21523,21524,21668,21754,21755,22023,22026,22431,22460,22692,22716,22766,22771,22772,22773,22774,22805,22817,22983,48116,82494L,84674,84755,84970L"
"539257","10135,21137,22619,22720,22965,85054"
"539259","21704,21731,21875,22086,22151,22154,22158,22178,22458,22469,22491,22620,22652,22669,22720,22722,22961,85049E,85227"
"539261","16048,16219,16225,16236,18007,20981,20982,21071,21108,21221,21258,21279,21481,21832,21896,22112,22398,22418,22466,22489,22539,22540,22748,22792,22961,22969,35961,48187,72819,84946,85025C"
"539262","10135,16225,20704,20705,21429,21703,21790,21873,21876,21889,21891,22377,22378,22492,22510,22834,22896,37342,84818,84819,84821,84951A,84951B,85159A,85159B"
"539263","21217,21231,21232,21481,21498,21527,21533,21843,22072,22321,22423,22574,22580,22592,22595,22649,22840,22842,22892,22909,37448"
"539264","21109,21110,21231,21232,37446,37447,37449,37450,47566B,47567B,84987,84991"
"539265","22943"
"539266","20718,21481,22379,22381,22504,22837,47566B"
"539267","20711,20712,20713,21928,21931,22386,22411,85099B,85099C"
"539268","22720,22721"
"539269","21485,22113,85034B"
"539272","21506,22273,22371,22607"
"539275","21914,21915,22083,22150,22423,22909"
"539280","21735,22595,22769,85048"
"539281","20854,21114,21199,21355,21485,21677,21723,21879,22147,22318,22325,22435,22487,22639,22832,22862,22930,22937,35961,35965,48194,84378,84836,84970L,84970S,84978,84992,85038,85129D,85184C"
"539282","21733,22273,22749,22834,22865,85123A"
